OMNIWeb Plus Browser Results

Listing for omni_min data from 20130514 to 20130514
Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Proton Density, n/cc
 6 AL-index, nT
 7 AU-index, nT
 8 SYM/H, nT
 9 ASY/H, nT

YYYY DOY HR MN      1       2       3       4      5     6     7     8     9 
2013 134 11 13   -5.31   -0.58   -5.55  -398.1   6.96  -367   250   -13    29
2013 134 11 14   -5.40   -0.13   -5.52  -389.5   8.90  -357   247   -13    29
2013 134 11 15   -5.36   -0.04   -5.59  -389.7   8.56  -355   244   -14    29
2013 134 11 16   -5.20   -0.53   -5.62  -387.9   8.96  -345   240   -14    29
2013 134 11 17   -5.60    0.07   -5.35  -390.7   8.64  -334   239   -14    28
2013 134 11 18   -6.01    0.26   -5.25  -390.7   7.69  -335   238   -14    28
2013 134 11 19   -6.17    0.49   -5.31  -393.2   6.32  -330   242   -14    27
2013 134 11 20   -6.22    0.34   -5.31  -393.4   6.26  -334   269   -15    26
2013 134 11 21   -6.20    0.38   -5.33  -393.4   6.26  -336   268   -16    26
2013 134 11 22   -6.17    0.33   -5.20  -392.4   6.44  -348   265   -17    26
2013 134 11 23   -6.18    0.38   -5.23  -392.4   6.44  -372   268   -18    28
2013 134 11 24   -6.19    0.42   -5.20  -393.4   6.39  -405   282   -19    29
2013 134 11 25   -6.37    0.20   -5.09  -393.5   6.39  -404   292   -19    30
2013 134 11 26   -6.33    0.17   -5.09 99999.9 999.99  -400   301   -19    30
2013 134 11 27   -6.25    0.09   -5.21  -393.5   6.88  -400   296   -19    29
2013 134 11 28   -6.29   -0.04   -5.10  -393.5   6.88  -395   279   -19    29
2013 134 11 29 9999.99 9999.99 9999.99 99999.9 999.99  -359   265   -20    28
2013 134 11 30   -6.24    0.26   -5.20 99999.9 999.99  -330   201   -20    26
2013 134 11 31   -6.32    0.12   -5.13  -393.8   6.58  -327   201   -20    25
2013 134 11 32   -6.28    0.17   -5.19  -393.8   6.58  -331   200   -20    25
2013 134 11 33   -6.25    0.19   -5.20  -394.1   6.58  -333   195   -19    26
2013 134 11 34   -6.22   -0.10   -5.27  -395.2   6.56  -338   200   -19    26
2013 134 11 35   -6.17   -0.18   -5.29  -395.2   6.56  -337   202   -19    25
2013 134 11 36   -6.09   -0.23   -5.31  -395.1   6.71  -327   208   -19    25
2013 134 11 37   -6.05   -0.07   -5.29  -394.3   6.74  -319   213   -19    25
2013 134 11 38   -6.03   -0.23   -5.40  -393.0   6.72  -318   208   -19    24
2013 134 11 39   -6.06   -0.23   -5.40  -393.6   6.54  -325   201   -19    24
2013 134 11 40   -6.14   -0.13   -5.37  -395.0   6.41  -326   212   -18    23
2013 134 11 41   -6.01   -0.18   -5.52  -395.0   6.41  -327   209   -18    21
2013 134 11 42   -6.33    0.35   -4.98  -392.9   6.92  -297   212   -17    21
2013 134 11 43   -6.42    0.37   -4.91  -392.9   6.92  -258   212   -17    20
2013 134 11 44   -6.53    0.52   -4.86  -392.4   6.61  -230   208   -17    19
2013 134 11 45   -6.34    0.45   -4.95  -392.4   6.61  -216   202   -16    19
2013 134 11 46   -6.29    0.48   -4.97  -392.4   6.61  -210   191   -16    18
2013 134 11 47   -6.37    0.56   -4.88  -391.7   7.01  -268   182   -16    18
2013 134 11 48   -6.23    0.35   -5.16  -391.7   7.01  -323   178   -15    19
2013 134 11 49   -6.13    0.34   -5.25  -392.3   6.94  -331   189   -15    19
2013 134 11 50   -5.99    0.32   -5.37  -392.3   6.94  -362   183   -15    18
2013 134 11 51   -6.01    0.34   -5.36  -392.1   7.01  -386   190   -15    19
2013 134 11 52   -6.11    0.41   -5.23  -392.1   7.03  -394   192   -15    19
2013 134 11 53   -6.47    0.31   -4.82  -392.1   7.03  -419   185   -15    18
2013 134 11 54   -6.29    0.29   -5.09  -390.8   7.13  -448   170   -15    18
2013 134 11 55   -6.39    0.10   -4.95  -390.8   7.13  -421   162   -15    18
2013 134 11 56   -6.41    0.11   -4.99  -390.8   7.04  -419   155   -15    19
2013 134 11 57   -6.31    0.25   -5.03  -390.8   7.04  -411   153   -15    20
2013 134 11 58   -6.24    0.39   -5.04  -390.8   7.04  -394   147   -15    19
2013 134 11 59   -6.31    0.25   -5.03  -390.4   7.24  -379   142   -15    20
2013 134 12  0   -6.33    0.26   -5.04  -390.4   7.24  -351   146   -15    20
2013 134 12  1   -6.29    0.42   -4.88  -394.1   7.14  -303   152   -14    20
2013 134 12  2   -6.21    0.53   -5.20  -394.1   7.14  -281   158   -15    20
2013 134 12  3   -6.19    0.51   -5.18  -393.3   6.59  -264   165   -14    20
2013 134 12  4   -6.12    0.27   -5.14  -393.3   6.59  -259   160   -14    19
2013 134 12  5   -6.16    0.38   -5.08 99999.9 999.99  -251   144   -13    19
2013 134 12  6   -6.30    0.17   -4.77  -389.3   6.69  -246   136   -13    19
2013 134 12  7   -6.15    0.25   -5.04  -390.6   7.04  -229   135   -13    18
2013 134 12  8   -6.13    0.26   -5.09  -392.7   7.63  -220   145   -13    18
2013 134 12  9   -6.03    0.32   -5.15  -392.7   7.63  -221   168   -12    17
2013 134 12 10   -6.15    0.53   -5.14  -390.6   7.45  -254   174   -12    19
2013 134 12 11   -6.06    0.64   -5.24  -391.2   7.47  -283   192   -12    19
2013 134 12 12   -6.11    0.58   -5.24  -394.0   7.58  -292   209   -12    18
2013 134 12 13   -6.05    0.50   -5.36  -394.0   7.58  -308   215   -11    17
2013 134 12 14   -6.12    0.70   -5.16  -391.9   7.08  -375   199   -11    17
2013 134 12 15   -6.16    0.57   -5.20  -390.3   7.58  -381   164   -11    18
2013 134 12 16   -6.25    0.94   -5.01  -388.8   7.72  -401   145   -11    19
2013 134 12 17   -6.27    0.85   -5.08  -389.2   7.22  -390   140   -11    18
2013 134 12 18   -6.30    0.76   -5.15  -390.4   6.80  -373   133   -11    19
2013 134 12 19   -6.33    0.87   -5.12  -391.0   6.67  -363   122   -11    20
2013 134 12 20   -6.24    0.99   -5.02  -388.3   7.57  -420   110   -11    19
2013 134 12 21   -6.39    1.12   -4.96  -389.5   7.13  -412   122   -11    20
2013 134 12 22   -6.42    1.21   -4.90  -389.7   7.09  -466   139   -10    21
2013 134 12 23   -6.34    1.21   -4.89  -390.4   7.27  -467   142   -10    21
2013 134 12 24   -6.62    1.58   -4.50  -389.9   7.44  -449   142   -10    23
2013 134 12 25   -6.64    1.44   -4.54  -392.1   7.13  -453   145   -10    23
2013 134 12 26   -6.82    2.57   -2.93  -392.1   7.13  -451   147    -9    24
2013 134 12 27   -6.90    2.47   -2.93  -392.1   7.13  -452   139   -10    23
2013 134 12 28   -6.72    1.88   -4.18  -385.0   5.86  -429   127    -9    24
2013 134 12 29   -6.90    2.84   -3.08  -385.0   5.87  -447   111    -9    24
2013 134 12 30   -6.89    2.95   -2.99  -388.2   6.30  -456   113    -9    25
2013 134 12 31   -6.62    3.16   -3.01  -384.1   6.38  -445   120    -9    25
2013 134 12 32   -6.52    3.48   -2.16  -383.2   6.39  -394   125    -8    24
2013 134 12 33   -6.52    3.24   -1.98  -380.7   7.08  -332   125    -8    27
2013 134 12 34   -6.61    3.04   -2.08  -380.7   7.08  -360   124    -8    26
2013 134 12 35   -6.58    3.10   -2.10 99999.9 999.99  -374   119    -7    24
2013 134 12 36   -6.68    2.87   -2.06  -379.8   7.54  -377   112    -8    23
2013 134 12 37   -6.51    3.36   -1.70  -379.8   7.54  -367   111    -8    24
2013 134 12 38   -6.51    3.48   -1.29  -379.8   7.54  -385   109    -8    24
2013 134 12 39   -6.55    3.53   -1.25  -381.9   7.27  -414   110    -7    24
2013 134 12 40   -6.70    3.30   -1.20  -381.9   7.29  -446   110    -7    26
2013 134 12 41   -6.47    3.74   -1.26  -384.5   7.84  -448   111    -7    26
2013 134 12 42   -6.28    3.78   -2.05  -384.3   8.21  -429   108    -8    26
2013 134 12 43   -6.03    4.24   -1.81  -388.2   7.63  -379   110    -7    27
2013 134 12 44   -5.54    4.86   -1.43  -389.3   7.43  -395   110    -8    30
2013 134 12 45   -5.83    4.59   -1.62  -392.9   7.24  -405   108    -7    31
2013 134 12 46   -6.80    2.43   -2.09  -392.0   7.93  -379   101    -7    32
2013 134 12 47   -6.38    3.79   -1.89  -386.3   8.30  -380    94    -7    34
2013 134 12 48   -6.35    3.75   -2.03  -384.7   8.25  -416    87    -7    36
2013 134 12 49   -6.53    3.49   -1.99  -385.3   8.35  -414    80    -7    38
2013 134 12 50   -6.58    3.43   -2.03  -385.9   8.23  -405    73    -7    40
2013 134 12 51   -6.64    3.42   -1.91  -386.1   8.24  -390    67    -7    41
2013 134 12 52 9999.99 9999.99 9999.99  -385.6   8.27  -370    61    -8    39
2013 134 12 53   -6.36    3.65   -2.45  -387.4   7.85  -374    56    -8    41
2013 134 12 54   -6.22    3.94   -2.40  -387.4   7.85  -368    52    -9    40
2013 134 12 55   -6.12    3.92   -2.67  -387.4   7.85  -395    50    -9    43
2013 134 12 56   -6.21    3.76   -2.82  -388.7   8.13  -388    46    -9    46
2013 134 12 57   -6.20    4.00   -2.66  -388.7   8.13  -347    42    -9    48
2013 134 12 58   -5.91    4.43   -2.66  -389.4   7.59  -320    37    -9    48
2013 134 12 59   -5.62    4.09   -3.67  -387.7   7.14  -317    31    -9    49
2013 134 13  0   -5.37    4.13   -3.88  -387.0   6.97  -303   134    -9    50
2013 134 13  1   -5.19    4.15   -4.06 99999.9 999.99  -281   122    -9    49
2013 134 13  2   -5.09    4.40   -4.12 99999.9 999.99  -272   114    -9    49
2013 134 13  3   -5.15    4.23   -4.19 99999.9 999.99  -271   101    -9    48
2013 134 13  4   -5.37    4.02   -4.04 99999.9 999.99  -270   103    -9    49
2013 134 13  5   -5.64    4.02   -3.56  -390.9   7.05  -253   104    -9    49
2013 134 13  6   -5.74    3.97   -3.53  -390.9   7.05  -235    99    -9    49
2013 134 13  7   -5.52    3.87   -4.00 99999.9 999.99  -226   110    -9    47
2013 134 13  8   -5.67    3.63   -4.08 99999.9 999.99  -225   113    -9    46
2013 134 13  9   -6.04    4.26   -2.61 99999.9 999.99  -223   105    -9    45
2013 134 13 10   -6.37    4.31   -1.66  -385.2   7.54  -228    45    -9    44
2013 134 13 11   -6.30    4.19   -2.17  -385.2   7.54  -235    48    -8    42
2013 134 13 12   -6.16    4.28   -2.32 99999.9 999.99  -239    50    -8    42
2013 134 13 13   -6.16    4.28   -2.32 99999.9 999.99  -238    50    -8    41
2013 134 13 14   -5.85    5.07   -1.15 99999.9 999.99  -227    51    -8    41
2013 134 13 15   -6.16    4.18   -3.04 99999.9 999.99  -228    54    -8    40
2013 134 13 16   -6.41    3.97   -3.02 99999.9 999.99  -221    57    -7    38
2013 134 13 17   -6.44    3.85   -3.10 99999.9 999.99  -209    59    -7    38
2013 134 13 18   -6.44    3.85   -3.10  -379.8   5.79  -200    64    -7    38
2013 134 13 19   -6.39    3.84   -3.16  -379.8   5.79  -193    69    -7    37
2013 134 13 20   -5.79    3.97   -4.13  -379.8   5.79  -195    73    -7    35
2013 134 13 21   -5.86    4.03   -4.03 99999.9 999.99  -195    75    -7    36
2013 134 13 22   -5.79    4.28   -3.90 99999.9 999.99  -194    75    -7    36
2013 134 13 23   -5.68    4.31   -4.09 99999.9 999.99  -200    74    -7    36
2013 134 13 24   -5.64    4.46   -4.00 99999.9 999.99  -201    73    -7    37
2013 134 13 25   -5.81    4.39   -3.73  -382.0   5.82  -200    73    -7    37
2013 134 13 26   -6.38    3.80   -3.48  -382.0   5.82  -196    76    -6    36
2013 134 13 27   -6.91    2.70   -3.43 99999.9 999.99  -189    77    -6    37
2013 134 13 28   -6.92    2.68   -3.46 99999.9 999.99  -181    78    -7    37
2013 134 13 29   -6.94    2.68   -3.49 99999.9 999.99  -183    76    -7    37
2013 134 13 30   -6.71    2.90   -3.59  -372.5   5.80  -187    73    -7    37
2013 134 13 31   -6.43    3.41   -3.62  -372.5   5.80  -186    69    -6    38
2013 134 13 32   -7.01    2.58   -3.39  -380.4   5.68  -187    70    -7    37
2013 134 13 33   -7.10    2.47   -3.29  -378.0   5.72  -184    72    -7    37
2013 134 13 34   -7.02    2.65   -3.15  -372.1   5.80  -172    74    -7    36
2013 134 13 35   -7.10    2.55   -2.98  -369.4   5.61  -162    72    -7    35
2013 134 13 36   -7.09    2.53   -3.09  -369.4   5.61  -156    73    -7    33
2013 134 13 37   -7.03    2.70   -3.06  -370.8   5.73  -154    73    -7    33
2013 134 13 38   -7.02    2.57   -3.12  -372.9   5.86  -149    73    -7    32
2013 134 13 39   -7.24    2.21   -3.11  -379.5   6.25  -150    74    -7    32
2013 134 13 40   -7.22    2.25   -3.02  -369.6   5.81  -150    74    -7    31
2013 134 13 41   -6.99    2.60   -3.11  -369.6   5.80  -150    75    -7    30
2013 134 13 42   -7.09    2.39   -3.16  -372.6   5.89  -148    79    -7    30
2013 134 13 43   -7.30    2.26   -2.86  -372.6   5.89  -144    78    -7    30
2013 134 13 44   -7.48    2.31   -2.88 99999.9 999.99  -143    78    -7    29
2013 134 13 45   -7.18    2.62   -3.21  -367.3   5.28  -144    76    -7    29
2013 134 13 46   -7.09    2.76   -3.16  -369.1   5.24  -146    74    -7    29
2013 134 13 47   -6.95    2.93   -3.15  -377.4   6.16  -155    74    -7    28
2013 134 13 48   -6.71    3.04   -3.22  -384.8   7.53  -176    75    -7    27
2013 134 13 49   -7.08    2.65   -3.02  -367.7   5.30  -183    77    -7    25
2013 134 13 50   -6.81    2.85   -3.29  -367.8   5.32  -203    78    -7    24
2013 134 13 51   -7.06    2.76   -3.04  -372.8   5.82  -214    78    -8    24
2013 134 13 52   -7.00    2.76   -3.13  -382.4   5.92  -212    81    -8    26
2013 134 13 53   -7.35    2.21   -2.91  -369.1   5.34  -208    85    -8    25
2013 134 13 54   -7.17    2.45   -3.08  -369.8   5.61  -205    87    -8    25
2013 134 13 55   -6.97    2.88   -3.16  -371.4   6.03  -198    91    -8    25
2013 134 13 56   -7.00    2.98   -3.08 99999.9 999.99  -196    95    -7    25
2013 134 13 57   -7.04    2.94   -3.02  -368.8   5.19  -198    98    -7    24
2013 134 13 58   -7.17    2.91   -3.00  -369.7   5.39  -196    98    -7    24
2013 134 13 59   -7.07    2.62   -3.26  -374.6   5.73  -194    98    -7    24
2013 134 14  0   -6.63    3.13   -3.51  -379.1   5.41  -192   100    -7    24
2013 134 14  1   -6.61    2.95   -3.58  -369.4   6.00  -197   102    -7    25
2013 134 14  2   -6.62    2.84   -3.72  -374.6   6.38  -201   105    -7    25
2013 134 14  3   -6.53    3.32   -3.48  -378.8   6.69  -202   106    -7    24
2013 134 14  4   -6.58    3.25   -3.48 99999.9 999.99  -197   107    -7    24
2013 134 14  5   -6.67    3.10   -3.47  -376.1   5.86  -201   110    -7    25
2013 134 14  6   -6.67    3.02   -3.64  -372.9   5.85  -205   113    -7    25
2013 134 14  7   -6.79    2.87   -3.40  -378.2   6.48  -202   114    -7    24
2013 134 14  8   -6.61    3.11   -3.58  -385.4   7.02  -198   114    -7    24
2013 134 14  9   -6.53    3.26   -3.62  -383.4   6.43  -215   110    -7    25
2013 134 14 10   -6.25    3.37   -3.90  -374.6   5.81  -215   105    -7    27
2013 134 14 11   -6.68    3.27   -3.52  -369.0   5.42  -218   105    -7    27
2013 134 14 12   -7.23    2.86   -2.54 99999.9 999.99  -239   107    -7    27
2013 134 14 13   -7.17    2.89   -2.48 99999.9 999.99  -248   107    -7    28
2013 134 14 14   -7.14    2.91   -2.58  -368.8   5.66  -259   105    -7    28
2013 134 14 15   -7.13    2.91   -2.69  -368.8   5.66  -271   105    -7    27
2013 134 14 16   -7.00    2.95   -2.84  -368.8   5.66  -275   106    -7    27
2013 134 14 17   -7.00    2.94   -2.71  -370.2   5.59  -272   105    -7    26
2013 134 14 18   -7.06    2.69   -2.83  -370.2   5.59  -277   104    -7    26
2013 134 14 19   -7.09    2.90   -2.71  -370.2   5.59  -274   104    -7    27
2013 134 14 20   -7.08    2.82   -3.11 99999.9 999.99  -279   106    -7    25
2013 134 14 21   -7.08    2.97   -2.85  -370.5   5.63  -280   108    -7    25
2013 134 14 22   -6.94    3.04   -2.98  -370.5   5.63  -281   114    -7    25
2013 134 14 23   -6.82    2.76   -3.43  -370.5   5.63  -278   117    -7    25
2013 134 14 24   -6.78    3.06   -3.24  -372.0   5.67  -273   119    -7    24
2013 134 14 25   -6.81    3.25   -3.07  -372.0   5.67  -263   121    -7    24
2013 134 14 26   -6.88    3.13   -3.12  -372.0   5.67  -257   124    -7    23
2013 134 14 27   -6.96    2.92   -3.19 99999.9 999.99  -251   127    -7    24
2013 134 14 28   -6.90    3.22   -3.15 99999.9 999.99  -255   129    -7    23
2013 134 14 29   -7.03    2.98   -3.21  -370.9   5.36  -272   130    -7    23
2013 134 14 30   -6.92    3.06   -3.25  -370.9   5.36  -297   129    -7    25
2013 134 14 31   -6.88    3.00   -3.31 99999.9 999.99  -308   128    -7    25
2013 134 14 32   -6.92    2.88   -3.50  -370.7   5.36  -311   129    -7    25
2013 134 14 33   -6.77    3.16   -3.57  -370.7   5.36  -318   130    -7    24
2013 134 14 34   -6.84    3.02   -3.63  -370.7   5.36  -323   130    -7    25
2013 134 14 35   -6.79    3.02   -3.49  -371.9   5.33  -338   126    -7    25
2013 134 14 36   -6.99    2.88   -3.30  -371.9   5.33  -356   122    -7    26
2013 134 14 37   -6.62    3.46   -3.60 99999.9 999.99  -370   120    -7    26
2013 134 14 38   -6.55    3.48   -3.66  -375.2   5.37  -394   121    -7    26
2013 134 14 39   -6.53    3.43   -3.71  -375.2   5.37  -418   120    -7    26
2013 134 14 40   -6.69    3.45   -3.55 99999.9 999.99  -432   119    -7    26
2013 134 14 41   -6.74    3.49   -3.52 99999.9 999.99  -419   117    -7    27
2013 134 14 42   -6.94    3.44   -3.55  -374.8   4.83  -401   114    -7    26
2013 134 14 43   -7.07    3.32   -3.54  -374.8   4.83  -398   114    -8    26
2013 134 14 44   -7.05    3.42   -3.47  -376.6   4.59  -395   115    -8    27
2013 134 14 45   -6.92    3.58   -3.54  -378.0   4.41  -388   116    -8    26
2013 134 14 46   -6.64    3.71   -3.53  -378.3   4.74  -375   115    -8    26
2013 134 14 47   -6.41    4.01   -3.62  -378.8   4.84  -370   114    -8    26
2013 134 14 48   -6.35    4.13   -3.51 99999.9 999.99  -371   114    -8    24
2013 134 14 49   -6.14    4.12   -3.67  -377.8   5.24  -361   117    -8    24
2013 134 14 50   -6.26    3.72   -3.87  -376.7   5.42  -345   121    -9    23
2013 134 14 51   -6.33    3.69   -3.73  -376.1   5.52  -327   122    -9    23
2013 134 14 52   -5.80    4.58   -3.03 99999.9 999.99  -309   123    -9    23
2013 134 14 53   -5.78    4.92   -2.52 99999.9 999.99  -310   123    -9    23
2013 134 14 54   -6.00    4.54   -2.80 99999.9 999.99  -320   122    -9    23
2013 134 14 55   -5.82    4.57   -3.22 99999.9 999.99  -318   124    -9    23
2013 134 14 56   -6.02    4.73   -2.92  -374.8   5.60  -347   124    -9    23
2013 134 14 57   -6.06    4.60   -3.03  -374.8   5.60  -369   124    -8    23
2013 134 14 58   -6.06    4.58   -3.06  -374.8   5.60  -386   122    -9    24
2013 134 14 59   -6.40    3.76   -3.37  -378.2   7.31  -404   123    -8    25
2013 134 15  0   -6.46    3.72   -3.22  -378.0   7.25  -403   126    -8    25
2013 134 15  1   -6.38    4.22   -3.12  -374.2   6.09  -405   126    -9    25
2013 134 15  2   -6.41    4.23   -3.12  -373.6   5.90  -386   131    -8    25
2013 134 15  3   -6.42    4.15   -3.20 99999.9 999.99  -363   135    -8    25
2013 134 15  4   -6.50    4.07   -3.14 99999.9 999.99  -350   137    -8    25
2013 134 15  5   -6.97    2.94   -2.86  -365.5   5.26  -339   138    -8    28
2013 134 15  6   -6.70    3.30   -3.02  -366.9   5.31  -334   136    -8    28
2013 134 15  7   -6.82    3.07   -3.07  -366.9   5.36  -323   135    -8    27
2013 134 15  8   -6.85    3.17   -3.15  -368.1   5.48  -327   137    -9    28
2013 134 15  9   -6.87    3.20   -2.85  -368.7   5.92  -350   138    -8    29
2013 134 15 10   -6.86    3.03   -3.01  -369.9   5.82  -361   141    -8    29
2013 134 15 11   -6.93    2.94   -3.13  -374.0   5.48  -366   147    -8    30
2013 134 15 12   -7.06    2.59   -3.15  -367.2   6.01  -369   153    -8    30
2013 134 15 13   -6.80    3.43   -2.79  -367.2   6.18  -385   161    -9    30
2013 134 15 14   -7.01    3.19   -2.66  -367.2   6.26  -392   166    -9    30
2013 134 15 15   -6.95    3.37   -2.46  -368.4   6.00  -384   172    -9    30
2013 134 15 16   -6.87    3.49   -2.65  -370.4   5.91  -368   177    -9    31
2013 134 15 17   -6.44    4.10   -2.45  -371.9   5.80  -345   182    -9    31
2013 134 15 18   -6.36    4.31   -1.91  -371.4   6.26  -322   180    -9    32
2013 134 15 19   -6.58    4.00   -2.00  -369.4   5.72  -301   175    -9    32
2013 134 15 20   -6.44    4.05   -2.55  -369.1   5.79  -299   177    -9    32
2013 134 15 21   -6.11    4.83   -1.65  -370.8   5.70  -303   178    -9    32
2013 134 15 22   -6.32    4.57   -1.73  -370.5   6.16  -297   178    -9    32
2013 134 15 23   -6.33    3.96   -1.65  -370.5   6.16  -294   176    -9    31
2013 134 15 24   -6.66    3.58   -2.38  -366.2   5.93  -303   175    -9    31
2013 134 15 25   -6.71    3.17   -2.69  -366.2   5.93  -312   172    -9    31
2013 134 15 26   -7.10    2.35   -3.36  -366.1   5.96  -317   169    -9    32
2013 134 15 27   -7.08    2.43   -3.35  -365.9   6.06  -325   166    -8    32
2013 134 15 28   -7.11    2.29   -3.38  -365.6   6.03  -333   165    -8    31
2013 134 15 29   -7.24    2.09   -3.36  -365.4   6.01  -327   169    -8    32
2013 134 15 30   -7.27    2.07   -3.37  -365.4   6.01  -313   170    -8    33
2013 134 15 31   -7.46    1.35   -3.45 99999.9 999.99  -317   168    -8    34
2013 134 15 32   -7.59    1.35   -3.19  -364.4   5.10  -326   165    -8    34
2013 134 15 33   -7.61    1.30   -2.96  -364.6   5.04  -336   161    -8    36
2013 134 15 34   -7.86    1.09   -2.72  -365.1   4.94  -339   161    -8    37
2013 134 15 35   -7.85    0.83   -2.81 99999.9 999.99  -343   159    -8    37
2013 134 15 36   -7.66    1.71   -2.83 99999.9 999.99  -354   160    -8    35
2013 134 15 37   -7.75    1.43   -2.91  -366.6   5.45  -354   162    -8    35
2013 134 15 38   -7.80    1.32   -2.84  -366.6   5.45  -354   160    -8    37
2013 134 15 39   -7.74    1.69   -2.67  -364.7   5.56  -346   159    -8    37
2013 134 15 40   -7.16    2.90   -2.67  -364.7   5.56  -338   158    -8    38
2013 134 15 41   -6.99    3.52   -2.31  -365.8   5.80  -331   157    -9    38
2013 134 15 42   -6.93    3.85   -2.01  -365.8   5.80  -330   155    -8    39
2013 134 15 43   -6.91    3.96   -1.96 99999.9 999.99  -321   146    -9    41
2013 134 15 44   -6.89    4.13   -1.67 99999.9 999.99  -310   145    -9    42
2013 134 15 45   -6.72    4.37   -1.40 99999.9 999.99  -304   144    -9    41
2013 134 15 46   -6.50    4.53   -1.26  -364.6   5.61  -295   145    -9    40
2013 134 15 47   -6.38    4.60   -1.35  -364.6   5.61  -292   145    -9    41
2013 134 15 48   -6.37    4.64   -1.37 99999.9 999.99  -291   145    -9    41
2013 134 15 49   -6.42    4.59   -1.04 99999.9 999.99  -292   146    -9    41
2013 134 15 50   -6.41    4.29   -1.72  -363.4   5.78  -289   147    -9    41
2013 134 15 51   -6.37    3.88   -2.63  -362.6   5.95  -283   150    -9    41
2013 134 15 52   -6.07    4.60   -2.48  -364.1   6.08  -277   152    -9    40
2013 134 15 53   -5.93    4.91   -2.21  -364.5   6.18  -280   150    -9    40
2013 134 15 54   -5.87    4.88   -2.27 99999.9 999.99  -287   145    -9    40
2013 134 15 55   -6.01    4.62   -2.55 99999.9 999.99  -290   139    -9    39
2013 134 15 56   -6.04    4.60   -2.45  -363.8   6.14  -287   140    -9    39
2013 134 15 57   -6.11    4.51   -2.54  -367.0   6.12  -279   140    -8    38
2013 134 15 58   -5.93    4.81   -1.87  -364.1   6.04  -269   136    -9    38
2013 134 15 59   -5.74    5.18   -1.70  -364.3   6.13  -266   132    -9    38
2013 134 16  0   -5.99    5.26   -1.70  -365.6   6.22  -265   133    -9    38
2013 134 16  1   -5.99    5.13   -2.03  -367.8   6.11  -266   131    -9    38
2013 134 16  2   -5.64    5.22   -2.15  -367.8   6.12  -267   130    -9    37
2013 134 16  3   -6.12    5.03   -1.89  -367.1   6.36  -262   129    -9    38
2013 134 16  4   -5.80    5.17   -2.29  -367.1   6.36  -258   129    -9    38
2013 134 16  5   -5.96    4.92   -2.39  -367.9   6.25  -258   133    -9    38
2013 134 16  6   -6.13    4.97   -1.83  -367.9   6.25  -258   132    -9    38
2013 134 16  7   -5.95    5.17   -1.97  -369.8   5.95  -243   129    -9    39
2013 134 16  8   -5.82    5.02   -2.04  -369.8   5.95  -228   126    -9    39
2013 134 16  9   -6.27    4.30   -2.93  -369.8   5.95  -225   120    -9    39
2013 134 16 10   -6.24    4.22   -2.95  -367.8   7.33  -223   118    -9    38
2013 134 16 11   -6.21    4.66   -2.22  -367.8   7.33  -215   117    -9    38
2013 134 16 12   -5.92    5.23   -1.79  -367.6   5.94  -198   116    -9    37
2013 134 16 13   -5.82    5.30   -2.09  -367.6   5.93  -195   111    -9    37
2013 134 16 14   -5.44    5.73   -2.01  -369.2   5.63  -199   107    -9    38
2013 134 16 15   -5.96    5.27   -1.36  -369.2   5.63  -204   104    -9    38
2013 134 16 16   -5.92    5.37   -0.75  -368.9   6.46  -205   103    -9    38
2013 134 16 17   -6.01    5.25   -1.09  -368.9   6.46  -194   104    -9    36
2013 134 16 18   -5.83    5.42   -1.52  -368.9   6.46  -182   106    -9    35
2013 134 16 19   -6.20    5.00   -1.86  -366.5   5.52  -174   106    -9    36
2013 134 16 20   -5.76    5.41   -1.84  -367.3   5.71  -186   104    -9    36
2013 134 16 21   -6.01    4.90   -1.90  -371.4   6.13  -201   102    -9    35
2013 134 16 22   -6.10    5.00   -1.32  -367.8   6.19  -204   102    -8    35
2013 134 16 23   -6.49    4.19   -1.74  -367.8   6.43  -201   103    -8    35
2013 134 16 24   -7.00    3.29   -1.90  -366.2   6.72  -190   101    -9    34
2013 134 16 25   -5.95    5.16   -1.62  -367.3   6.08  -157    98    -8    33
2013 134 16 26   -6.25    4.78   -1.16  -366.6   6.74  -143    95    -8    33
2013 134 16 27   -6.03    3.94   -2.92  -365.9   7.15  -134    95    -9    32
2013 134 16 28   -5.19    5.90   -0.56  -369.1   8.59  -136    96    -8    32
2013 134 16 29   -5.67    5.46   -0.31  -369.1   7.01  -139    95    -9    31
2013 134 16 30   -6.64    4.24   -1.85  -363.1   6.87  -137    94    -9    31
2013 134 16 31   -6.64    4.14   -2.08  -362.3   7.40  -136    94    -8    29
2013 134 16 32   -6.73    3.97   -2.20  -364.3   6.02  -130    91    -9    29
2013 134 16 33   -6.91    3.74   -2.13  -364.9   5.38  -121    87    -8    30
2013 134 16 34   -6.76    3.99   -2.12  -364.7   5.54  -118    83    -8    30
2013 134 16 35   -6.92    3.86   -2.01  -364.6   6.00  -122    81    -8    29
2013 134 16 36   -6.97    3.73   -2.11  -364.6   6.15  -131    82    -8    27
2013 134 16 37   -7.06    3.61   -2.12 99999.9 999.99  -145    83    -8    28
2013 134 16 38   -7.16    3.31   -2.18  -362.8   5.55  -158    83    -8    28
2013 134 16 39   -7.20    3.23   -2.20  -362.8   5.55  -163    83    -8    29
2013 134 16 40   -7.21    3.16   -2.24  -362.8   5.55  -166    81    -8    27
