   YEAR     MONTH      DAY       HOUR      MIN       SEC       RECNO     KINDAT      KINST       UT1_UNIX        UT2_UNIX       GDLAT      GLON       GDALT       SAT_ID         MLT         MLAT       MLONG         NE       HOR_ION_V VERT_ION_V       BD        B_FORWARD       B_PERP       DIFF_BD      DIFF_B_FOR   DIFF_B_PERP  
     2013         5        14        12        42        41      45761      10117       8100 1368535361.000   1368535362.000       72.83      46.41     859.82             17     16.31033      68.81     126.97   3.53770e+10      747.5      157.6   3.86720e-05   4.06800e-06   4.65400e-06  -6.00000e-09  -2.51000e-07   2.68000e-07  
     2013         5        14        12        42        42      45762      10117       8100 1368535362.000   1368535363.000       72.88      46.31     859.84             17     16.30761      68.86     126.92   3.51960e+10      715.5      102.0           nan           nan           nan           nan           nan           nan  
     2013         5        14        12        42        43      45763      10117       8100 1368535363.000   1368535364.000       72.93      46.21     859.85             17     16.30489      68.91     126.88   3.51720e+10      697.2       78.8   3.86760e-05   4.05200e-06   4.62600e-06  -5.00000e-09  -2.38000e-07   2.41000e-07  
     2013         5        14        12        42        44      45764      10117       8100 1368535364.000   1368535365.000       72.98      46.10     859.87             17     16.30217      68.96     126.83   3.42870e+10      701.8       64.9   3.86780e-05   4.04200e-06   4.61400e-06  -2.00000e-09  -2.35000e-07   2.29000e-07  
     2013         5        14        12        42        45      45765      10117       8100 1368535365.000   1368535366.000       73.03      46.00     859.88             17     16.29944      69.01     126.78   3.42270e+10      683.5       69.5   3.86780e-05   4.02900e-06   4.60300e-06  -2.00000e-09  -2.31000e-07   2.21000e-07  
     2013         5        14        12        42        46      45766      10117       8100 1368535366.000   1368535367.000       73.08      45.90     859.90             17     16.29672      69.06     126.73   3.44520e+10      665.1       69.5   3.86800e-05   4.01700e-06   4.59300e-06  -3.00000e-09  -2.27000e-07   2.17000e-07  
     2013         5        14        12        42        47      45767      10117       8100 1368535367.000   1368535368.000       73.13      45.80     859.92             17     16.29400      69.11     126.68   3.49190e+10      637.6       78.8   3.86820e-05   4.00800e-06   4.58300e-06  -4.00000e-09  -2.20000e-07   2.12000e-07  
     2013         5        14        12        42        48      45768      10117       8100 1368535368.000   1368535369.000       73.18      45.70     859.93             17     16.29128      69.17     126.64   3.46230e+10      628.4       88.1   3.87180e-05   3.98900e-06   4.56900e-06   3.10000e-08  -2.24000e-07   2.00000e-07  
     2013         5        14        12        42        49      45769      10117       8100 1368535369.000   1368535370.000       73.23      45.59     859.95             17     16.28856      69.22     126.59   3.47380e+10      633.0      111.3   3.87210e-05   3.97500e-06   4.56000e-06   3.20000e-08  -2.23000e-07   1.92000e-07  
     2013         5        14        12        42        50      45770      10117       8100 1368535370.000   1368535371.000       73.28      45.49     859.96             17     16.28583      69.27     126.54   3.51550e+10      619.2      134.4   3.87230e-05   3.96300e-06   4.54500e-06   3.30000e-08  -2.21000e-07   1.79000e-07  
     2013         5        14        12        42        51      45771      10117       8100 1368535371.000   1368535372.000       73.33      45.39     859.98             17     16.28311      69.32     126.49   3.56910e+10      619.2      102.0   3.87250e-05   3.95800e-06   4.52400e-06   3.40000e-08  -2.11000e-07   1.60000e-07  
     2013         5        14        12        42        52      45772      10117       8100 1368535372.000   1368535373.000       73.38      45.29     860.00             17     16.28039      69.37     126.44   3.59880e+10      656.0      106.6   3.87260e-05   3.95200e-06   4.50800e-06   3.20000e-08  -2.01000e-07   1.48000e-07  
     2013         5        14        12        42        53      45773      10117       8100 1368535373.000   1368535374.000       73.44      45.19     860.01             17     16.27767      69.42     126.40   3.62450e+10      610.1      120.5   3.87260e-05   3.93300e-06   4.51100e-06   3.10000e-08  -2.05000e-07   1.54000e-07  
     2013         5        14        12        42        54      45774      10117       8100 1368535374.000   1368535375.000       73.49      45.08     860.03             17     16.27494      69.47     126.35   3.63200e+10      582.5      129.8   3.87280e-05   3.92100e-06   4.49900e-06   3.30000e-08  -2.03000e-07   1.41000e-07  
     2013         5        14        12        42        55      45775      10117       8100 1368535375.000   1368535376.000       73.54      44.98     860.04             17     16.27222      69.52     126.30   3.57160e+10      577.9      162.2   3.87300e-05   3.90800e-06   4.48700e-06   3.30000e-08  -2.01000e-07   1.31000e-07  
     2013         5        14        12        42        56      45776      10117       8100 1368535376.000   1368535377.000       73.59      44.88     860.06             17     16.26950      69.58     126.25   3.53130e+10      550.3      190.0   3.87330e-05   3.89300e-06   4.48000e-06   3.40000e-08  -2.02000e-07   1.26000e-07  
     2013         5        14        12        42        57      45777      10117       8100 1368535377.000   1368535378.000       73.64      44.78     860.08             17     16.26678      69.63     126.20   3.54110e+10      518.0      129.8   3.87330e-05   3.87900e-06   4.47300e-06   3.30000e-08  -2.02000e-07   1.22000e-07  
     2013         5        14        12        42        58      45778      10117       8100 1368535378.000   1368535379.000       73.69      44.67     860.09             17     16.26406      69.68     126.16   3.47290e+10      540.9      166.9   3.87350e-05   3.86700e-06   4.46000e-06   3.30000e-08  -1.98000e-07   1.13000e-07  
     2013         5        14        12        42        59      45779      10117       8100 1368535379.000   1368535380.000       73.74      44.57     860.11             17     16.26133      69.73     126.11   3.52990e+10      499.6      190.0   3.87370e-05   3.84400e-06   4.45100e-06   3.50000e-08  -2.05000e-07   1.09000e-07  
     2013         5        14        12        43         0      45780      10117       8100 1368535380.000   1368535381.000       73.79      44.47     860.12             17     16.25861      69.78     126.06   3.66100e+10      518.0      194.7   3.87400e-05   3.81200e-06   4.44100e-06   3.80000e-08  -2.22000e-07   1.01000e-07  
     2013         5        14        12        43         1      45781      10117       8100 1368535381.000   1368535382.000       73.84      44.33     860.14             17     16.25527      69.83     126.00   3.64590e+10      591.6      268.7   3.87400e-05   3.76500e-06   4.47400e-06   3.70000e-08  -2.54000e-07   1.37000e-07  
     2013         5        14        12        43         2      45782      10117       8100 1368535382.000   1368535383.000       73.88      44.18     860.15             17     16.25194      69.88     125.94   3.64520e+10      559.4      287.2   3.87450e-05   3.72300e-06   4.45400e-06   3.90000e-08  -2.82000e-07   1.20000e-07  
     2013         5        14        12        43         3      45783      10117       8100 1368535383.000   1368535384.000       73.93      44.04     860.16             17     16.24860      69.93     125.88   3.66230e+10      577.7      282.6   3.87490e-05   3.69800e-06   4.43100e-06   4.20000e-08  -2.92000e-07   9.90000e-08  
     2013         5        14        12        43         4      45784      10117       8100 1368535384.000   1368535385.000       73.98      43.90     860.18             17     16.24526      69.98     125.82   3.75450e+10      374.1      268.7   3.87490e-05   3.72000e-06   4.40400e-06   4.10000e-08  -2.56000e-07   7.30000e-08  
     2013         5        14        12        43         5      45785      10117       8100 1368535385.000   1368535386.000       74.02      43.75     860.19             17     16.24192      70.03     125.77   3.67020e+10      545.3      241.0   3.87500e-05   3.73700e-06   4.37500e-06   4.00000e-08  -2.24000e-07   4.70000e-08  
     2013         5        14        12        43         6      45786      10117       8100 1368535386.000   1368535387.000       74.07      43.61     860.20             17     16.23858      70.08     125.71   3.48250e+10      738.1      361.2   3.87500e-05   3.71800e-06   4.37700e-06   3.90000e-08  -2.29000e-07   5.10000e-08  
     2013         5        14        12        43         7      45787      10117       8100 1368535387.000   1368535388.000       74.12      43.47     860.22             17     16.23525      70.12     125.65   3.55740e+10      425.7      416.6   3.87520e-05   3.72400e-06   4.35400e-06   4.10000e-08  -2.10000e-07   2.50000e-08  
     2013         5        14        12        43         8      45788      10117       8100 1368535388.000   1368535389.000       74.16      43.32     860.23             17     16.23191      70.17     125.59   3.70150e+10      483.9      421.2   3.87500e-05   3.75400e-06   4.32400e-06   3.80000e-08  -1.66000e-07  -5.00000e-09  
     2013         5        14        12        43         9      45789      10117       8100 1368535389.000   1368535390.000       74.21      43.18     860.24             17     16.22857      70.22     125.53   3.58510e+10       32.4      632.9   3.87560e-05   3.72900e-06   4.29100e-06   4.20000e-08  -1.77000e-07  -3.50000e-08  
     2013         5        14        12        43        10      45790      10117       8100 1368535390.000   1368535391.000       74.26      43.03     860.25             17     16.22523      70.27     125.47   3.43370e+10      374.9      522.6   3.87580e-05   3.71300e-06   4.28200e-06   4.30000e-08  -1.78000e-07  -4.10000e-08  
     2013         5        14        12        43        11      45791      10117       8100 1368535391.000   1368535392.000       74.30      42.89     860.27             17     16.22189      70.32     125.41   3.47520e+10      379.6      379.7   3.87600e-05   3.69800e-06   4.26400e-06   4.40000e-08  -1.78000e-07  -5.60000e-08  
     2013         5        14        12        43        12      45792      10117       8100 1368535392.000   1368535393.000       74.35      42.75     860.28             17     16.21856      70.37     125.35   3.63850e+10      273.3      185.4   3.87620e-05   3.67000e-06   4.27000e-06   4.50000e-08  -1.92000e-07  -4.80000e-08  
     2013         5        14        12        43        13      45793      10117       8100 1368535393.000   1368535394.000       74.40      42.60     860.29             17     16.21522      70.42     125.30   3.63660e+10       92.6      199.3   3.87630e-05   3.65600e-06   4.25400e-06   4.50000e-08  -1.90000e-07  -5.80000e-08  
     2013         5        14        12        43        14      45794      10117       8100 1368535394.000   1368535395.000       74.44      42.46     860.31             17     16.21188      70.47     125.24   3.64620e+10      305.6      180.8   3.87650e-05   3.64200e-06   4.24000e-06   4.60000e-08  -1.89000e-07  -6.60000e-08  
     2013         5        14        12        43        15      45795      10117       8100 1368535395.000   1368535396.000       74.49      42.32     860.32             17     16.20854      70.52     125.18   3.76460e+10       55.6      296.5   3.87670e-05   3.62200e-06   4.23700e-06   4.70000e-08  -1.95000e-07  -6.60000e-08  
     2013         5        14        12        43        16      45796      10117       8100 1368535396.000   1368535397.000       74.54      42.17     860.33             17     16.20520      70.57     125.12   3.73120e+10      139.0      398.2   3.87670e-05   3.60300e-06   4.23900e-06   4.60000e-08  -1.99000e-07  -6.30000e-08  
     2013         5        14        12        43        17      45797      10117       8100 1368535397.000   1368535398.000       74.58      42.03     860.34             17     16.20187      70.62     125.06   3.72010e+10      226.8      273.3   3.87670e-05   3.60100e-06   4.23600e-06   4.50000e-08  -1.88000e-07  -6.60000e-08  
     2013         5        14        12        43        18      45798      10117       8100 1368535398.000   1368535399.000       74.63      41.89     860.36             17     16.19853      70.67     125.00   3.66930e+10      176.1      166.9   3.87690e-05   3.58700e-06   4.22000e-06   4.60000e-08  -1.88000e-07  -8.10000e-08  
     2013         5        14        12        43        19      45799      10117       8100 1368535399.000   1368535400.000       74.68      41.74     860.37             17     16.19519      70.71     124.94   3.66350e+10       97.3      125.2   3.87690e-05   3.57600e-06   4.21700e-06   4.60000e-08  -1.86000e-07  -8.30000e-08  
     2013         5        14        12        43        20      45800      10117       8100 1368535400.000   1368535401.000       74.72      41.60     860.38             17     16.19185      70.76     124.88   3.81340e+10      157.6      185.4   3.87700e-05   3.56400e-06   4.21100e-06   4.50000e-08  -1.84000e-07  -8.50000e-08  
     2013         5        14        12        43        21      45801      10117       8100 1368535401.000   1368535402.000       74.77      41.46     860.40             17     16.18851      70.81     124.82   3.87600e+10      190.0      231.7   3.87700e-05   3.55100e-06   4.20200e-06   4.40000e-08  -1.82000e-07  -9.10000e-08  
     2013         5        14        12        43        22      45802      10117       8100 1368535402.000   1368535403.000       74.82      41.31     860.41             17     16.18518      70.86     124.77   4.06180e+10      134.4      241.0   3.87710e-05   3.53900e-06   4.19200e-06   4.30000e-08  -1.80000e-07  -9.70000e-08  
     2013         5        14        12        43        23      45803      10117       8100 1368535403.000   1368535404.000       74.86      41.17     860.42             17     16.18184      70.91     124.71   4.05120e+10      120.5      236.3   3.87720e-05   3.52700e-06   4.18700e-06   4.30000e-08  -1.78000e-07  -1.01000e-07  
     2013         5        14        12        43        24      45804      10117       8100 1368535404.000   1368535405.000       74.91      41.03     860.44             17     16.17850      70.96     124.65   3.78700e+10       97.4      222.4   3.87720e-05   3.51700e-06   4.18300e-06   4.20000e-08  -1.75000e-07  -1.04000e-07  
     2013         5        14        12        43        25      45805      10117       8100 1368535405.000   1368535406.000       74.96      40.88     860.45             17     16.17516      71.01     124.59   3.70580e+10       83.4      176.1   3.87720e-05   3.50300e-06   4.18100e-06   4.20000e-08  -1.75000e-07  -1.04000e-07  
     2013         5        14        12        43        26      45806      10117       8100 1368535406.000   1368535407.000       75.00      40.74     860.46             17     16.17182      71.06     124.53   3.73190e+10       60.3      129.8   3.87740e-05   3.48900e-06   4.17600e-06   4.40000e-08  -1.75000e-07  -1.09000e-07  
     2013         5        14        12        43        27      45807      10117       8100 1368535407.000   1368535408.000       75.05      40.60     860.47             17     16.16849      71.11     124.47   3.71600e+10       69.5      139.1   3.87750e-05   3.47800e-06   4.16900e-06   4.50000e-08  -1.71000e-07  -1.10000e-07  
     2013         5        14        12        43        28      45808      10117       8100 1368535408.000   1368535409.000       75.10      40.45     860.49             17     16.16515      71.16     124.41   4.05940e+10       55.6      143.7   3.87750e-05   3.46500e-06   4.16600e-06   4.30000e-08  -1.69000e-07  -1.06000e-07  
     2013         5        14        12        43        29      45809      10117       8100 1368535409.000   1368535410.000       75.14      40.31     860.50             17     16.16181      71.21     124.35   4.12560e+10       55.6      166.9   3.87760e-05   3.45400e-06   4.16100e-06   4.20000e-08  -1.66000e-07  -1.09000e-07  
     2013         5        14        12        43        30      45810      10117       8100 1368535410.000   1368535411.000       75.19      40.16     860.51             17     16.15847      71.25     124.30   4.11010e+10       46.4      190.0   3.87760e-05   3.44400e-06   4.15600e-06   4.20000e-08  -1.63000e-07  -1.14000e-07  
     2013         5        14        12        43        31      45811      10117       8100 1368535411.000   1368535412.000       75.24      40.02     860.53             17     16.15513      71.30     124.24   3.89800e+10       37.1      185.4   3.87760e-05   3.43100e-06   4.15800e-06   4.10000e-08  -1.63000e-07  -1.13000e-07  
     2013         5        14        12        43        32      45812      10117       8100 1368535412.000   1368535413.000       75.28      39.88     860.54             17     16.15180      71.35     124.18   3.88660e+10       41.7      157.6   3.87760e-05   3.41800e-06   4.15800e-06   4.00000e-08  -1.62000e-07  -1.09000e-07  
     2013         5        14        12        43        33      45813      10117       8100 1368535413.000   1368535414.000       75.33      39.73     860.55             17     16.14846      71.40     124.12   4.03710e+10       27.8      102.0   3.87780e-05   3.40600e-06   4.14900e-06   4.00000e-08  -1.59000e-07  -1.13000e-07  
     2013         5        14        12        43        34      45814      10117       8100 1368535414.000   1368535415.000       75.38      39.59     860.57             17     16.14512      71.45     124.06   4.13010e+10       23.2       41.7   3.87790e-05   3.39300e-06   4.14500e-06   4.00000e-08  -1.59000e-07  -1.15000e-07  
     2013         5        14        12        43        35      45815      10117       8100 1368535415.000   1368535416.000       75.42      39.45     860.58             17     16.14178      71.50     124.00   3.95280e+10       27.8       27.8   3.87790e-05   3.37900e-06   4.14400e-06   4.00000e-08  -1.60000e-07  -1.15000e-07  
     2013         5        14        12        43        36      45816      10117       8100 1368535416.000   1368535417.000       75.47      39.30     860.59             17     16.13844      71.55     123.94   4.07750e+10       27.8       23.2   3.87800e-05   3.37100e-06   4.14000e-06   3.90000e-08  -1.53000e-07  -1.15000e-07  
     2013         5        14        12        43        37      45817      10117       8100 1368535417.000   1368535418.000       75.52      39.16     860.60             17     16.13511      71.60     123.88   4.10750e+10       13.9       13.9   3.87800e-05   3.35900e-06   4.13200e-06   3.70000e-08  -1.50000e-07  -1.17000e-07  
     2013         5        14        12        43        38      45818      10117       8100 1368535418.000   1368535419.000       75.56      39.02     860.62             17     16.13177      71.65     123.82   4.06600e+10       13.9       23.2   3.87800e-05   3.35300e-06   4.12600e-06   3.70000e-08  -1.43000e-07  -1.21000e-07  
     2013         5        14        12        43        39      45819      10117       8100 1368535419.000   1368535420.000       75.61      38.87     860.63             17     16.12843      71.70     123.77   4.03180e+10       13.9       -4.6   3.87810e-05   3.34400e-06   4.12100e-06   3.70000e-08  -1.39000e-07  -1.26000e-07  
     2013         5        14        12        43        40      45820      10117       8100 1368535420.000   1368535421.000       75.66      38.73     860.64             17     16.12509      71.75     123.71   4.18150e+10        0.0      -13.9   3.87820e-05   3.33600e-06   4.10800e-06   3.70000e-08  -1.34000e-07  -1.39000e-07  
     2013         5        14        12        43        41      45821      10117       8100 1368535421.000   1368535422.000       75.70      38.59     860.66             17     16.12175      71.80     123.65   4.38000e+10        0.0       -4.6   3.87820e-05   3.32000e-06   4.10200e-06   3.60000e-08  -1.38000e-07  -1.45000e-07  
     2013         5        14        12        43        42      45822      10117       8100 1368535422.000   1368535423.000       75.75      38.44     860.67             17     16.11842      71.84     123.59   4.32480e+10       -4.6        0.0   3.87840e-05   3.31000e-06   4.08400e-06   3.80000e-08  -1.33000e-07  -1.57000e-07  
     2013         5        14        12        43        43      45823      10117       8100 1368535423.000   1368535424.000       75.80      38.30     860.68             17     16.11508      71.89     123.53   4.18040e+10      -18.5        9.3   3.87850e-05   3.29400e-06   4.07900e-06   3.90000e-08  -1.34000e-07  -1.56000e-07  
     2013         5        14        12        43        44      45824      10117       8100 1368535424.000   1368535425.000       75.84      38.16     860.69             17     16.11174      71.94     123.47   4.49090e+10      -41.7        4.6   3.87860e-05   3.26300e-06   4.09500e-06   3.90000e-08  -1.51000e-07  -1.37000e-07  
     2013         5        14        12        43        45      45825      10117       8100 1368535425.000   1368535426.000       75.89      38.01     860.71             17     16.10840      71.99     123.41   4.48200e+10      -46.4       27.8   3.87860e-05   3.24200e-06   4.10200e-06   3.80000e-08  -1.59000e-07  -1.27000e-07  
     2013         5        14        12        43        46      45826      10117       8100 1368535426.000   1368535427.000       75.94      37.87     860.72             17     16.10506      72.04     123.35   4.40190e+10     -115.9       51.0   3.87880e-05   3.22300e-06   4.10200e-06   3.90000e-08  -1.65000e-07  -1.26000e-07  
     2013         5        14        12        43        47      45827      10117       8100 1368535427.000   1368535428.000       75.98      37.73     860.73             17     16.10173      72.09     123.29   4.23780e+10      -60.3        4.6   3.87890e-05   3.20900e-06   4.09900e-06   3.90000e-08  -1.67000e-07  -1.30000e-07  
     2013         5        14        12        43        48      45828      10117       8100 1368535428.000   1368535429.000       76.03      37.58     860.75             17     16.09839      72.14     123.24   4.22430e+10      -46.4      -69.5   3.87890e-05   3.19800e-06   4.09400e-06   3.80000e-08  -1.65000e-07  -1.32000e-07  
     2013         5        14        12        43        49      45829      10117       8100 1368535429.000   1368535430.000       76.08      37.44     860.76             17     16.09505      72.19     123.18   4.44350e+10      -27.8      -97.3   3.87890e-05   3.18500e-06   4.09100e-06   3.70000e-08  -1.63000e-07  -1.30000e-07  
     2013         5        14        12        43        50      45830      10117       8100 1368535430.000   1368535431.000       76.12      37.30     860.77             17     16.09171      72.24     123.12   4.41490e+10      -27.8      -64.9   3.87900e-05   3.16900e-06   4.09000e-06   3.60000e-08  -1.64000e-07  -1.27000e-07  
     2013         5        14        12        43        51      45831      10117       8100 1368535431.000   1368535432.000       76.17      37.15     860.79             17     16.08837      72.29     123.06   4.34980e+10      -32.5      -18.5   3.87900e-05   3.15300e-06   4.09000e-06   3.50000e-08  -1.67000e-07  -1.22000e-07  
     2013         5        14        12        43        52      45832      10117       8100 1368535432.000   1368535433.000       76.22      37.01     860.80             17     16.08504      72.34     123.00   4.44430e+10      -51.0      -46.4   3.87900e-05   3.13200e-06   4.09400e-06   3.50000e-08  -1.76000e-07  -1.18000e-07  
     2013         5        14        12        43        53      45833      10117       8100 1368535433.000   1368535434.000       76.26      36.86     860.81             17     16.08170      72.39     122.94   3.98290e+10      -41.7      -64.9   3.87910e-05   3.11300e-06   4.09500e-06   3.50000e-08  -1.82000e-07  -1.16000e-07  
     2013         5        14        12        43        54      45834      10117       8100 1368535434.000   1368535435.000       76.31      36.72     860.82             17     16.07836      72.44     122.88   3.91800e+10      -51.0     -111.2   3.87910e-05   3.10000e-06   4.09600e-06   3.40000e-08  -1.81000e-07  -1.13000e-07  
     2013         5        14        12        43        55      45835      10117       8100 1368535435.000   1368535436.000       76.36      36.58     860.84             17     16.07502      72.48     122.82   3.91700e+10      -32.5     -115.9   3.87920e-05   3.09400e-06   4.09000e-06   3.30000e-08  -1.74000e-07  -1.15000e-07  
     2013         5        14        12        43        56      45836      10117       8100 1368535436.000   1368535437.000       76.40      36.43     860.85             17     16.07169      72.53     122.77   3.87310e+10      -23.2     -129.8   3.87930e-05   3.07900e-06   4.08300e-06   3.40000e-08  -1.76000e-07  -1.21000e-07  
     2013         5        14        12        43        57      45837      10117       8100 1368535437.000   1368535438.000       76.45      36.29     860.86             17     16.06835      72.58     122.71   3.87120e+10       -4.6     -115.9   3.87940e-05   3.06400e-06   4.07800e-06   3.50000e-08  -1.78000e-07  -1.24000e-07  
     2013         5        14        12        43        58      45838      10117       8100 1368535438.000   1368535439.000       76.50      36.15     860.88             17     16.06501      72.63     122.65   3.91080e+10      -13.9      -88.1   3.87950e-05   3.05100e-06   4.07300e-06   3.60000e-08  -1.78000e-07  -1.27000e-07  
     2013         5        14        12        43        59      45839      10117       8100 1368535439.000   1368535440.000       76.54      36.00     860.89             17     16.06167      72.68     122.59   3.93870e+10      -32.5      -60.3   3.87950e-05   3.04100e-06   4.07000e-06   3.60000e-08  -1.74000e-07  -1.26000e-07  
     2013         5        14        12        44         0      45840      10117       8100 1368535440.000   1368535441.000       76.59      35.86     860.90             17     16.05833      72.73     122.53   4.01580e+10      -32.5      -37.1   3.87950e-05   3.03000e-06   4.06200e-06   3.60000e-08  -1.73000e-07  -1.33000e-07  
     2013         5        14        12        44         1      45841      10117       8100 1368535441.000   1368535442.000       76.63      35.65     860.91             17     16.05378      72.78     122.46   3.92680e+10      -46.4      -18.5   3.87960e-05   3.01900e-06   4.05300e-06   3.50000e-08  -1.70000e-07  -1.38000e-07  
     2013         5        14        12        44         2      45842      10117       8100 1368535442.000   1368535443.000       76.67      35.44     860.92             17     16.04922      72.83     122.38   4.04630e+10      -51.0       -4.6   3.87980e-05   3.00700e-06   4.04600e-06   3.60000e-08  -1.69000e-07  -1.41000e-07  
     2013         5        14        12        44         3      45843      10117       8100 1368535443.000   1368535444.000       76.71      35.23     860.93             17     16.04467      72.87     122.31   4.12830e+10      -55.6        0.0   3.87980e-05   2.99600e-06   4.03900e-06   3.60000e-08  -1.68000e-07  -1.46000e-07  
     2013         5        14        12        44         4      45844      10117       8100 1368535444.000   1368535445.000       76.75      35.02     860.94             17     16.04011      72.92     122.24   4.22910e+10      -78.8        9.3   3.87990e-05   2.98500e-06   4.03500e-06   3.60000e-08  -1.66000e-07  -1.50000e-07  
     2013         5        14        12        44         5      45845      10117       8100 1368535445.000   1368535446.000       76.79      34.82     860.95             17     16.03556      72.97     122.16   4.07620e+10      -92.7        0.0   3.88010e-05   2.97400e-06   4.03000e-06   3.60000e-08  -1.63000e-07  -1.51000e-07  
     2013         5        14        12        44         6      45846      10117       8100 1368535446.000   1368535447.000       76.83      34.61     860.96             17     16.03100      73.02     122.09   4.05950e+10     -111.2        0.0   3.88010e-05   2.96300e-06   4.02300e-06   3.50000e-08  -1.61000e-07  -1.52000e-07  
     2013         5        14        12        44         7      45847      10117       8100 1368535447.000   1368535448.000       76.87      34.40     860.97             17     16.02644      73.07     122.02   3.88950e+10     -125.2        0.0   3.88020e-05   2.95300e-06   4.01600e-06   3.50000e-08  -1.58000e-07  -1.59000e-07  
     2013         5        14        12        44         8      45848      10117       8100 1368535448.000   1368535449.000       76.91      34.19     860.98             17     16.02189      73.11     121.94   3.93500e+10     -139.1        4.6   3.88030e-05   2.94100e-06   4.01100e-06   3.50000e-08  -1.57000e-07  -1.59000e-07  
     2013         5        14        12        44         9      45849      10117       8100 1368535449.000   1368535450.000       76.95      33.98     860.99             17     16.01733      73.16     121.87   3.60640e+10     -139.1       32.5   3.88040e-05   2.92600e-06   4.00600e-06   3.40000e-08  -1.59000e-07  -1.62000e-07  
     2013         5        14        12        44        10      45850      10117       8100 1368535450.000   1368535451.000       76.99      33.77     861.00             17     16.01278      73.21     121.80   3.73040e+10     -148.3       46.4   3.88040e-05   2.92000e-06   4.00200e-06   3.40000e-08  -1.53000e-07  -1.67000e-07  
     2013         5        14        12        44        11      45851      10117       8100 1368535451.000   1368535452.000       77.03      33.56     861.01             17     16.00822      73.26     121.72   3.71860e+10     -162.2       32.5   3.88040e-05   2.91000e-06   4.00100e-06   3.30000e-08  -1.50000e-07  -1.66000e-07  
     2013         5        14        12        44        12      45852      10117       8100 1368535452.000   1368535453.000       77.07      33.35     861.02             17     16.00367      73.31     121.65   3.76550e+10     -166.9       13.9   3.88040e-05   2.90200e-06   3.99700e-06   3.30000e-08  -1.46000e-07  -1.68000e-07  
     2013         5        14        12        44        13      45853      10117       8100 1368535453.000   1368535454.000       77.11      33.15     861.03             17     15.99911      73.35     121.57   3.88740e+10     -171.5        9.3   3.88050e-05   2.89100e-06   3.99200e-06   3.30000e-08  -1.43000e-07  -1.69000e-07  
     2013         5        14        12        44        14      45854      10117       8100 1368535454.000   1368535455.000       77.15      32.94     861.04             17     15.99456      73.40     121.50   3.79340e+10     -171.5       -9.3   3.88060e-05   2.87900e-06   3.98900e-06   3.30000e-08  -1.42000e-07  -1.66000e-07  
     2013         5        14        12        44        15      45855      10117       8100 1368535455.000   1368535456.000       77.19      32.73     861.05             17     15.99000      73.45     121.43   3.75850e+10     -153.0      -51.0   3.88070e-05   2.86400e-06   3.98500e-06   3.50000e-08  -1.44000e-07  -1.66000e-07  
     2013         5        14        12        44        16      45856      10117       8100 1368535456.000   1368535457.000       77.23      32.52     861.06             17     15.98544      73.50     121.35   3.71880e+10     -157.6      -88.1   3.88070e-05   2.85300e-06   3.98400e-06   3.50000e-08  -1.43000e-07  -1.68000e-07  
     2013         5        14        12        44        17      45857      10117       8100 1368535457.000   1368535458.000       77.27      32.31     861.07             17     15.98089      73.55     121.28   3.68220e+10     -166.9      -64.9   3.88080e-05   2.84000e-06   3.98100e-06   3.50000e-08  -1.45000e-07  -1.71000e-07  
     2013         5        14        12        44        18      45858      10117       8100 1368535458.000   1368535459.000       77.31      32.10     861.08             17     15.97633      73.59     121.21   3.71790e+10     -166.9      -46.4   3.88090e-05   2.82800e-06   3.97500e-06   3.50000e-08  -1.43000e-07  -1.74000e-07  
     2013         5        14        12        44        19      45859      10117       8100 1368535459.000   1368535460.000       77.35      31.89     861.09             17     15.97178      73.64     121.13   3.82100e+10     -166.9      -27.8   3.88100e-05   2.81600e-06   3.97000e-06   3.50000e-08  -1.42000e-07  -1.74000e-07  
     2013         5        14        12        44        20      45860      10117       8100 1368535460.000   1368535461.000       77.39      31.68     861.10             17     15.96722      73.69     121.06   3.89390e+10     -176.1      -37.1   3.88100e-05   2.80400e-06   3.96400e-06   3.40000e-08  -1.41000e-07  -1.74000e-07  
     2013         5        14        12        44        21      45861      10117       8100 1368535461.000   1368535462.000       77.43      31.47     861.11             17     15.96267      73.74     120.99   4.01420e+10     -171.5      -55.6   3.88110e-05   2.79100e-06   3.95900e-06   3.30000e-08  -1.41000e-07  -1.76000e-07  
     2013         5        14        12        44        22      45862      10117       8100 1368535462.000   1368535463.000       77.47      31.27     861.12             17     15.95811      73.79     120.91   3.94370e+10     -194.7      -55.6   3.88120e-05   2.77900e-06   3.95400e-06   3.40000e-08  -1.40000e-07  -1.79000e-07  
     2013         5        14        12        44        23      45863      10117       8100 1368535463.000   1368535464.000       77.51      31.06     861.13             17     15.95356      73.83     120.84   3.93410e+10     -194.7      -41.7   3.88130e-05   2.76800e-06   3.94900e-06   3.40000e-08  -1.39000e-07  -1.82000e-07  
     2013         5        14        12        44        24      45864      10117       8100 1368535464.000   1368535465.000       77.55      30.85     861.14             17     15.94900      73.88     120.77   3.97810e+10     -208.5      -32.5   3.88140e-05   2.75700e-06   3.94400e-06   3.40000e-08  -1.39000e-07  -1.89000e-07  
     2013         5        14        12        44        25      45865      10117       8100 1368535465.000   1368535466.000       77.59      30.64     861.15             17     15.94444      73.93     120.69   3.93040e+10     -213.2      -27.8   3.88140e-05   2.74600e-06   3.94100e-06   3.40000e-08  -1.38000e-07  -1.92000e-07  
